Date,Open,High,Low,Close
04/07/2005,"1,191.14","1,191.88","1,183.81","1,191.14"
04/08/2005,"1,181.20","1,191.75","1,181.13","1,181.20"
04/11/2005,"1,181.21","1,184.07","1,178.69","1,181.21"
04/12/2005,"1,187.76","1,190.17","1,170.85","1,187.76"
04/13/2005,"1,173.79","1,187.76","1,171.40","1,173.79"
04/14/2005,"1,162.05","1,174.67","1,161.70","1,162.05"
04/15/2005,"1,142.62","1,162.05","1,141.92","1,142.62"
04/18/2005,"1,145.98","1,148.92","1,139.80","1,145.98"
04/19/2005,"1,152.78","1,154.67","1,145.98","1,152.78"
04/20/2005,"1,137.50","1,155.50","1,136.15","1,137.50"
04/21/2005,"1,159.95","1,159.95","1,137.50","1,159.95"
04/22/2005,"1,152.12","1,159.95","1,142.95","1,152.12"
04/25/2005,"1,162.10","1,164.05","1,152.12","1,162.10"
04/26/2005,"1,151.74","1,164.80","1,151.74","1,151.74"
04/27/2005,"1,156.38","1,159.87","1,144.42","1,156.38"
04/28/2005,"1,143.22","1,156.38","1,143.22","1,143.22"
04/29/2005,"1,156.85","1,156.97","1,139.19","1,156.85"
05/02/2005,"1,162.16","1,162.87","1,154.71","1,162.16"
05/03/2005,"1,161.17","1,166.89","1,156.71","1,161.17"
05/04/2005,"1,175.65","1,176.01","1,161.17","1,175.65"
05/05/2005,"1,172.63","1,178.62","1,166.77","1,172.63"
05/06/2005,"1,171.35","1,177.75","1,170.50","1,171.35"
05/09/2005,"1,178.84","1,178.87","1,169.38","1,178.84"
05/10/2005,"1,166.22","1,178.84","1,162.98","1,166.22"
05/11/2005,"1,171.11","1,171.77","1,157.71","1,171.11"
05/12/2005,"1,159.36","1,173.37","1,157.76","1,159.36"
05/13/2005,"1,154.05","1,163.75","1,146.18","1,154.05"
05/16/2005,"1,165.69","1,165.75","1,153.64","1,165.69"
05/17/2005,"1,173.80","1,174.35","1,159.86","1,173.80"
05/18/2005,"1,185.56","1,187.90","1,173.80","1,185.56"
05/19/2005,"1,191.08","1,191.09","1,184.49","1,191.08"
05/20/2005,"1,189.28","1,191.22","1,185.19","1,189.28"
05/23/2005,"1,193.86","1,197.44","1,188.76","1,193.86"
05/24/2005,"1,194.07","1,195.29","1,189.87","1,194.07"
05/25/2005,"1,190.01","1,194.07","1,185.96","1,190.01"
05/26/2005,"1,197.62","1,198.95","1,190.01","1,197.62"
05/27/2005,"1,198.78","1,199.56","1,195.28","1,198.78"
05/31/2005,"1,191.50","1,198.78","1,191.50","1,191.50"
06/01/2005,"1,202.27","1,205.64","1,191.03","1,202.27"
06/02/2005,"1,204.29","1,204.67","1,198.42","1,204.29"
06/03/2005,"1,196.02","1,205.09","1,194.55","1,196.02"
06/06/2005,"1,197.51","1,198.78","1,192.75","1,197.51"
06/07/2005,"1,197.26","1,208.85","1,197.26","1,197.26"
06/08/2005,"1,194.67","1,201.97","1,193.33","1,194.67"
06/09/2005,"1,200.93","1,201.86","1,191.09","1,200.93"
06/10/2005,"1,198.11","1,202.79","1,192.64","1,198.11"
06/13/2005,"1,200.82","1,206.03","1,194.51","1,200.82"
06/14/2005,"1,203.91","1,207.53","1,200.18","1,203.91"
06/15/2005,"1,206.58","1,208.08","1,198.66","1,206.58"
06/16/2005,"1,210.96","1,212.10","1,205.47","1,210.96"
06/17/2005,"1,216.96","1,219.55","1,210.93","1,216.96"
06/20/2005,"1,216.10","1,219.10","1,210.65","1,216.10"
06/21/2005,"1,213.61","1,217.13","1,211.86","1,213.61"
06/22/2005,"1,213.88","1,219.59","1,211.69","1,213.88"
06/23/2005,"1,200.73","1,216.45","1,200.72","1,200.73"
06/24/2005,"1,191.57","1,200.90","1,191.45","1,191.57"
06/27/2005,"1,190.69","1,194.33","1,188.30","1,190.69"
06/28/2005,"1,201.57","1,202.54","1,190.69","1,201.57"
06/29/2005,"1,199.85","1,204.07","1,198.70","1,199.85"
06/30/2005,"1,191.33","1,203.27","1,190.51","1,191.33"
07/01/2005,"1,194.44","1,197.89","1,191.33","1,194.44"
07/05/2005,"1,204.99","1,206.34","1,192.49","1,204.99"
07/06/2005,"1,194.94","1,206.11","1,194.78","1,194.94"
07/07/2005,"1,197.87","1,198.46","1,183.55","1,197.87"
07/08/2005,"1,211.86","1,212.73","1,197.20","1,211.86"
07/11/2005,"1,219.44","1,220.03","1,211.86","1,219.44"
07/12/2005,"1,222.21","1,225.54","1,216.60","1,222.21"
07/13/2005,"1,223.29","1,224.46","1,219.64","1,223.29"
07/14/2005,"1,226.50","1,233.16","1,223.29","1,226.50"
07/15/2005,"1,227.92","1,229.53","1,223.50","1,227.92"
07/18/2005,"1,221.13","1,227.92","1,221.13","1,221.13"
07/19/2005,"1,229.35","1,230.34","1,221.13","1,229.35"
07/20/2005,"1,235.20","1,236.56","1,222.91","1,235.20"
07/21/2005,"1,227.04","1,235.83","1,224.70","1,227.04"
07/22/2005,"1,233.68","1,234.19","1,226.15","1,233.68"
07/25/2005,"1,229.03","1,238.36","1,228.15","1,229.03"
07/26/2005,"1,231.16","1,234.42","1,229.03","1,231.16"
07/27/2005,"1,236.79","1,237.64","1,230.15","1,236.79"
07/28/2005,"1,243.72","1,245.15","1,235.81","1,243.72"
07/29/2005,"1,234.18","1,245.04","1,234.18","1,234.18"
08/01/2005,"1,235.35","1,239.10","1,233.80","1,235.35"
08/02/2005,"1,244.12","1,244.69","1,235.35","1,244.12"
08/03/2005,"1,245.04","1,245.86","1,240.57","1,245.04"
08/04/2005,"1,235.86","1,245.04","1,235.15","1,235.86"
08/05/2005,"1,226.42","1,235.86","1,225.62","1,226.42"
08/08/2005,"1,223.13","1,232.28","1,222.67","1,223.13"
08/09/2005,"1,231.38","1,234.11","1,223.13","1,231.38"
08/10/2005,"1,229.13","1,242.69","1,226.58","1,229.13"
08/11/2005,"1,237.81","1,237.81","1,228.33","1,237.81"
08/12/2005,"1,230.39","1,237.81","1,225.87","1,230.39"
08/15/2005,"1,233.87","1,236.24","1,226.20","1,233.87"
08/16/2005,"1,219.34","1,233.87","1,219.05","1,219.34"
08/17/2005,"1,220.24","1,225.63","1,218.07","1,220.24"
08/18/2005,"1,219.02","1,222.64","1,215.93","1,219.02"
08/19/2005,"1,219.71","1,225.08","1,219.02","1,219.71"
08/22/2005,"1,221.73","1,228.96","1,216.47","1,221.73"
08/23/2005,"1,217.57","1,223.04","1,214.44","1,217.57"
08/24/2005,"1,209.59","1,224.15","1,209.37","1,209.59"
08/25/2005,"1,212.40","1,213.73","1,209.57","1,212.40"
08/26/2005,"1,205.10","1,212.40","1,204.23","1,205.10"
08/29/2005,"1,212.28","1,214.28","1,201.53","1,212.28"
08/30/2005,"1,208.41","1,212.28","1,201.07","1,208.41"
08/31/2005,"1,220.33","1,220.36","1,204.40","1,220.33"
09/01/2005,"1,221.59","1,227.29","1,216.18","1,221.59"
09/02/2005,"1,218.02","1,224.45","1,217.75","1,218.02"
09/06/2005,"1,233.39","1,233.61","1,218.02","1,233.39"
09/07/2005,"1,236.36","1,237.06","1,230.93","1,236.36"
09/08/2005,"1,231.67","1,236.36","1,229.51","1,231.67"
09/09/2005,"1,241.48","1,243.13","1,231.67","1,241.48"
09/12/2005,"1,240.56","1,242.60","1,239.15","1,240.56"
09/13/2005,"1,231.20","1,240.57","1,231.20","1,231.20"
09/14/2005,"1,227.16","1,234.74","1,226.16","1,227.16"
09/15/2005,"1,227.73","1,231.88","1,224.85","1,227.73"
09/16/2005,"1,237.91","1,237.95","1,228.42","1,237.91"
09/19/2005,"1,231.02","1,237.91","1,227.65","1,231.02"
09/20/2005,"1,221.34","1,236.49","1,220.07","1,221.34"
09/21/2005,"1,210.20","1,221.52","1,209.89","1,210.20"
09/22/2005,"1,214.62","1,216.64","1,205.35","1,214.62"
09/23/2005,"1,215.29","1,218.83","1,209.80","1,215.29"
09/26/2005,"1,215.63","1,222.56","1,211.84","1,215.63"
09/27/2005,"1,215.66","1,220.17","1,211.11","1,215.66"
09/28/2005,"1,216.89","1,220.98","1,212.72","1,216.89"
09/29/2005,"1,227.68","1,228.70","1,211.54","1,227.68"
09/30/2005,"1,228.81","1,229.57","1,225.22","1,228.81"
10/03/2005,"1,226.70","1,233.34","1,225.15","1,226.70"
10/04/2005,"1,214.47","1,229.88","1,214.02","1,214.47"
10/05/2005,"1,196.39","1,214.47","1,196.25","1,196.39"
10/06/2005,"1,191.49","1,202.14","1,181.92","1,191.49"
10/07/2005,"1,195.90","1,199.71","1,191.46","1,195.90"
10/10/2005,"1,187.33","1,196.52","1,186.12","1,187.33"
10/11/2005,"1,184.87","1,193.10","1,183.16","1,184.87"
10/12/2005,"1,177.68","1,190.02","1,173.65","1,177.68"
10/13/2005,"1,176.84","1,179.56","1,168.20","1,176.84"
10/14/2005,"1,186.57","1,187.13","1,175.44","1,186.57"
10/17/2005,"1,190.10","1,191.21","1,184.48","1,190.10"
10/18/2005,"1,178.14","1,190.10","1,178.13","1,178.14"
10/19/2005,"1,195.76","1,195.76","1,170.55","1,195.76"
10/20/2005,"1,177.80","1,197.30","1,173.30","1,177.80"
10/21/2005,"1,179.59","1,186.46","1,174.92","1,179.59"
10/24/2005,"1,199.38","1,199.39","1,179.59","1,199.38"
10/25/2005,"1,196.54","1,201.30","1,189.29","1,196.54"
10/26/2005,"1,191.38","1,204.01","1,191.38","1,191.38"
10/27/2005,"1,178.90","1,192.65","1,178.89","1,178.90"
10/28/2005,"1,198.41","1,198.41","1,178.90","1,198.41"
10/31/2005,"1,207.01","1,211.43","1,198.41","1,207.01"
11/01/2005,"1,202.76","1,207.34","1,201.66","1,202.76"
11/02/2005,"1,214.76","1,215.17","1,201.07","1,214.76"
11/03/2005,"1,219.94","1,224.70","1,214.76","1,219.94"
11/04/2005,"1,220.14","1,222.52","1,214.45","1,220.14"
11/07/2005,"1,222.81","1,224.18","1,217.29","1,222.81"
11/08/2005,"1,218.59","1,222.81","1,216.08","1,218.59"
11/09/2005,"1,220.65","1,226.59","1,216.53","1,220.65"
11/10/2005,"1,230.96","1,232.41","1,215.05","1,230.96"
11/11/2005,"1,234.72","1,235.70","1,230.72","1,234.72"
11/14/2005,"1,233.76","1,237.20","1,231.78","1,233.76"
11/15/2005,"1,229.01","1,237.94","1,226.41","1,229.01"
11/16/2005,"1,231.21","1,232.24","1,227.18","1,231.21"
11/17/2005,"1,242.80","1,242.96","1,231.21","1,242.80"
11/18/2005,"1,248.27","1,249.58","1,240.71","1,248.27"
11/21/2005,"1,254.85","1,255.89","1,246.90","1,254.85"
11/22/2005,"1,261.23","1,261.90","1,251.40","1,261.23"
11/23/2005,"1,265.61","1,270.64","1,259.51","1,265.61"
11/25/2005,"1,268.25","1,268.78","1,265.54","1,268.25"
11/28/2005,"1,257.46","1,268.44","1,257.17","1,257.46"
11/29/2005,"1,257.48","1,266.18","1,257.46","1,257.48"
11/30/2005,"1,249.48","1,260.93","1,249.39","1,249.48"
12/01/2005,"1,264.67","1,266.17","1,249.48","1,264.67"
12/02/2005,"1,265.08","1,266.85","1,261.42","1,265.08"
12/05/2005,"1,262.09","1,265.08","1,258.12","1,262.09"
12/06/2005,"1,263.70","1,272.89","1,262.09","1,263.70"
12/07/2005,"1,257.37","1,264.85","1,253.02","1,257.37"
12/08/2005,"1,255.84","1,263.36","1,250.91","1,255.84"
12/09/2005,"1,259.37","1,263.08","1,254.24","1,259.37"
12/12/2005,"1,260.43","1,263.86","1,255.52","1,260.43"
12/13/2005,"1,267.43","1,272.11","1,258.56","1,267.43"
12/14/2005,"1,272.74","1,275.80","1,267.07","1,272.74"
12/15/2005,"1,270.94","1,275.17","1,267.74","1,270.94"
12/16/2005,"1,267.32","1,275.24","1,267.32","1,267.32"
12/19/2005,"1,259.92","1,270.51","1,259.36","1,259.92"
12/20/2005,"1,259.62","1,263.86","1,257.21","1,259.62"
12/21/2005,"1,262.79","1,269.37","1,259.62","1,262.79"
12/22/2005,"1,268.12","1,268.19","1,262.50","1,268.12"
12/23/2005,"1,268.66","1,269.76","1,265.92","1,268.66"
12/27/2005,"1,256.54","1,271.83","1,256.54","1,256.54"
12/28/2005,"1,258.17","1,261.10","1,256.54","1,258.17"
12/29/2005,"1,254.42","1,260.61","1,254.18","1,254.42"
12/30/2005,"1,248.29","1,254.42","1,246.59","1,248.29"
01/03/2006,"1,268.80","1,270.22","1,245.74","1,268.80"
01/04/2006,"1,273.46","1,275.37","1,267.74","1,273.46"
01/05/2006,"1,273.48","1,276.91","1,270.30","1,273.48"
01/06/2006,"1,285.45","1,286.09","1,273.48","1,285.45"
01/09/2006,"1,290.15","1,290.78","1,284.82","1,290.15"
01/10/2006,"1,289.69","1,290.15","1,283.76","1,289.69"
01/11/2006,"1,294.18","1,294.90","1,288.12","1,294.18"
01/12/2006,"1,286.06","1,294.18","1,285.04","1,286.06"
01/13/2006,"1,287.61","1,288.96","1,282.78","1,287.61"
01/17/2006,"1,282.93","1,287.61","1,278.61","1,282.93"
01/18/2006,"1,277.93","1,282.93","1,272.08","1,277.93"
01/19/2006,"1,285.04","1,287.79","1,277.93","1,285.04"
01/20/2006,"1,261.49","1,285.04","1,260.92","1,261.49"
01/23/2006,"1,263.82","1,268.19","1,261.49","1,263.82"
01/24/2006,"1,266.86","1,271.47","1,263.82","1,266.86"
01/25/2006,"1,264.68","1,271.87","1,259.42","1,264.68"
01/26/2006,"1,273.83","1,276.44","1,264.68","1,273.83"
01/27/2006,"1,283.72","1,286.38","1,273.83","1,283.72"
01/30/2006,"1,285.20","1,287.94","1,283.51","1,285.20"
01/31/2006,"1,280.08","1,285.20","1,276.85","1,280.08"
02/01/2006,"1,282.46","1,283.33","1,277.57","1,282.46"
02/02/2006,"1,270.84","1,282.46","1,267.72","1,270.84"
02/03/2006,"1,264.03","1,270.87","1,261.02","1,264.03"
02/06/2006,"1,265.02","1,267.04","1,261.62","1,265.02"
02/07/2006,"1,254.78","1,265.78","1,253.61","1,254.78"
02/08/2006,"1,265.65","1,266.47","1,254.78","1,265.65"
02/09/2006,"1,263.78","1,274.56","1,262.80","1,263.78"
02/10/2006,"1,266.99","1,269.89","1,254.98","1,266.99"
02/13/2006,"1,262.86","1,266.99","1,258.34","1,262.86"
02/14/2006,"1,275.53","1,278.21","1,260.80","1,275.53"
02/15/2006,"1,280.00","1,281.00","1,271.06","1,280.00"
02/16/2006,"1,289.38","1,289.39","1,280.00","1,289.38"
02/17/2006,"1,287.24","1,289.47","1,284.07","1,287.24"
02/21/2006,"1,283.03","1,291.92","1,281.33","1,283.03"
02/22/2006,"1,292.67","1,294.17","1,283.03","1,292.67"
02/23/2006,"1,287.79","1,293.84","1,285.14","1,287.79"
02/24/2006,"1,289.43","1,292.11","1,285.62","1,289.43"
02/27/2006,"1,294.12","1,297.57","1,289.43","1,294.12"
02/28/2006,"1,280.66","1,294.12","1,278.12","1,280.66"
03/01/2006,"1,291.24","1,291.80","1,280.66","1,291.24"
03/02/2006,"1,289.14","1,291.24","1,283.21","1,289.14"
03/03/2006,"1,287.23","1,297.33","1,284.20","1,287.23"
03/06/2006,"1,278.26","1,288.23","1,275.67","1,278.26"
03/07/2006,"1,275.88","1,278.26","1,271.11","1,275.88"
03/08/2006,"1,278.47","1,280.33","1,268.42","1,278.47"
03/09/2006,"1,272.23","1,282.74","1,272.23","1,272.23"
03/10/2006,"1,281.58","1,284.37","1,271.11","1,281.58"
03/13/2006,"1,284.13","1,287.37","1,281.58","1,284.13"
03/14/2006,"1,297.48","1,298.14","1,282.67","1,297.48"
03/15/2006,"1,303.02","1,304.40","1,294.97","1,303.02"
03/16/2006,"1,305.33","1,310.45","1,303.02","1,305.33"
03/17/2006,"1,307.25","1,309.79","1,305.32","1,307.25"
03/20/2006,"1,305.08","1,310.00","1,303.59","1,305.08"
03/21/2006,"1,297.23","1,310.88","1,295.82","1,297.23"
03/22/2006,"1,305.04","1,305.97","1,295.81","1,305.04"
03/23/2006,"1,301.67","1,305.04","1,298.11","1,301.67"
03/24/2006,"1,302.95","1,306.53","1,298.89","1,302.95"
03/27/2006,"1,301.61","1,303.74","1,299.09","1,301.61"
03/28/2006,"1,293.23","1,306.24","1,291.84","1,293.23"
03/29/2006,"1,302.89","1,305.60","1,293.23","1,302.89"
03/30/2006,"1,300.25","1,310.15","1,296.72","1,300.25"
03/31/2006,"1,294.83","1,303.00","1,294.83","1,294.83"
04/03/2006,"1,297.81","1,309.19","1,296.65","1,297.81"
04/04/2006,"1,305.93","1,307.55","1,294.71","1,305.93"
04/05/2006,"1,311.56","1,312.81","1,304.82","1,311.56"
04/06/2006,"1,309.04","1,311.99","1,302.44","1,309.04"
04/07/2006,"1,295.50","1,314.07","1,294.18","1,295.50"
04/10/2006,"1,296.60","1,300.74","1,293.17","1,296.60"
04/11/2006,"1,286.57","1,300.71","1,282.96","1,286.57"
04/12/2006,"1,288.12","1,290.93","1,286.45","1,288.12"
04/13/2006,"1,289.12","1,292.09","1,283.37","1,289.12"
04/17/2006,"1,285.33","1,292.45","1,280.74","1,285.33"
04/18/2006,"1,307.65","1,309.02","1,285.33","1,307.65"
04/19/2006,"1,309.93","1,310.39","1,302.79","1,309.93"
04/20/2006,"1,311.46","1,318.16","1,306.38","1,311.46"
04/21/2006,"1,311.28","1,317.67","1,306.59","1,311.28"
04/24/2006,"1,308.11","1,311.28","1,303.79","1,308.11"
04/25/2006,"1,301.74","1,310.79","1,299.17","1,301.74"
04/26/2006,"1,305.41","1,310.97","1,301.74","1,305.41"
04/27/2006,"1,309.72","1,315.00","1,295.57","1,309.72"
04/28/2006,"1,310.61","1,316.04","1,306.16","1,310.61"
05/01/2006,"1,305.19","1,317.21","1,303.46","1,305.19"
05/02/2006,"1,313.21","1,313.66","1,305.16","1,313.21"
05/03/2006,"1,307.85","1,313.47","1,303.92","1,307.85"
05/04/2006,"1,312.25","1,315.14","1,307.85","1,312.25"
05/05/2006,"1,325.76","1,326.53","1,312.25","1,325.76"
05/08/2006,"1,324.66","1,326.70","1,322.87","1,324.66"
05/09/2006,"1,325.14","1,326.60","1,322.48","1,325.14"
05/10/2006,"1,322.85","1,325.51","1,317.44","1,322.85"
05/11/2006,"1,305.92","1,322.63","1,303.45","1,305.92"
05/12/2006,"1,291.24","1,305.88","1,290.38","1,291.24"
05/15/2006,"1,294.50","1,294.81","1,284.51","1,294.50"
05/16/2006,"1,292.08","1,297.88","1,288.51","1,292.08"
05/17/2006,"1,270.32","1,291.73","1,267.31","1,270.32"
05/18/2006,"1,261.81","1,274.89","1,261.75","1,261.81"
05/19/2006,"1,267.03","1,272.15","1,256.28","1,267.03"
05/22/2006,"1,262.07","1,268.77","1,252.98","1,262.07"
05/23/2006,"1,256.58","1,273.67","1,256.15","1,256.58"
05/24/2006,"1,258.57","1,264.53","1,245.34","1,258.57"
05/25/2006,"1,272.88","1,273.26","1,258.41","1,272.88"
05/26/2006,"1,280.16","1,280.54","1,272.50","1,280.16"
05/30/2006,"1,259.84","1,280.04","1,259.84","1,259.84"
05/31/2006,"1,270.09","1,270.09","1,259.38","1,270.09"
06/01/2006,"1,285.71","1,285.71","1,269.19","1,285.71"
06/02/2006,"1,288.22","1,290.68","1,280.22","1,288.22"
06/05/2006,"1,265.29","1,288.16","1,264.66","1,265.29"
06/06/2006,"1,263.85","1,269.88","1,254.46","1,263.85"
06/07/2006,"1,256.15","1,272.47","1,255.77","1,256.15"
06/08/2006,"1,257.93","1,259.85","1,235.18","1,257.93"
06/09/2006,"1,252.30","1,262.58","1,250.03","1,252.30"
06/12/2006,"1,236.40","1,255.22","1,236.20","1,236.40"
06/13/2006,"1,223.69","1,243.37","1,222.52","1,223.69"
06/14/2006,"1,230.04","1,231.46","1,219.29","1,230.04"
06/15/2006,"1,256.16","1,258.64","1,230.01","1,256.16"
06/16/2006,"1,251.54","1,256.27","1,246.33","1,251.54"
06/19/2006,"1,240.14","1,255.93","1,237.17","1,240.14"
06/20/2006,"1,240.12","1,249.01","1,238.87","1,240.12"
06/21/2006,"1,252.20","1,257.96","1,240.09","1,252.20"
06/22/2006,"1,245.60","1,251.92","1,241.53","1,245.60"
06/23/2006,"1,244.50","1,253.13","1,241.43","1,244.50"
06/26/2006,"1,250.56","1,250.92","1,243.68","1,250.56"
06/27/2006,"1,239.20","1,253.37","1,238.94","1,239.20"
06/28/2006,"1,246.00","1,247.06","1,237.59","1,246.00"
06/29/2006,"1,272.87","1,272.88","1,245.94","1,272.87"
06/30/2006,"1,270.20","1,276.30","1,270.20","1,270.20"
07/03/2006,"1,280.19","1,280.38","1,270.06","1,280.19"
07/05/2006,"1,270.91","1,280.05","1,265.91","1,270.91"
07/06/2006,"1,274.08","1,278.32","1,270.58","1,274.08"
07/07/2006,"1,265.48","1,275.38","1,263.13","1,265.48"
07/10/2006,"1,267.34","1,274.06","1,264.46","1,267.34"
07/11/2006,"1,272.52","1,273.64","1,259.65","1,272.52"
07/12/2006,"1,258.60","1,273.31","1,257.29","1,258.60"
07/13/2006,"1,242.29","1,258.58","1,241.43","1,242.29"
07/14/2006,"1,236.20","1,242.70","1,228.45","1,236.20"
07/17/2006,"1,234.49","1,240.07","1,231.49","1,234.49"
07/18/2006,"1,236.86","1,239.86","1,224.54","1,236.86"
07/19/2006,"1,259.81","1,261.81","1,236.74","1,259.81"
07/20/2006,"1,249.13","1,262.56","1,249.13","1,249.13"
07/21/2006,"1,240.29","1,250.96","1,238.72","1,240.29"
07/24/2006,"1,260.91","1,262.50","1,240.25","1,260.91"
07/25/2006,"1,268.88","1,272.39","1,257.19","1,268.88"
07/26/2006,"1,268.40","1,273.89","1,261.94","1,268.40"
07/27/2006,"1,263.20","1,275.85","1,261.92","1,263.20"
07/28/2006,"1,278.55","1,280.42","1,263.15","1,278.55"
07/31/2006,"1,276.66","1,278.66","1,274.31","1,276.66"
08/01/2006,"1,270.92","1,276.66","1,265.71","1,270.92"
08/02/2006,"1,278.55","1,283.42","1,270.73","1,278.55"
08/03/2006,"1,280.27","1,283.96","1,271.25","1,280.27"
08/04/2006,"1,279.36","1,292.92","1,273.82","1,279.36"
08/07/2006,"1,275.77","1,279.31","1,273.00","1,275.77"
08/08/2006,"1,271.48","1,282.75","1,268.37","1,271.48"
08/09/2006,"1,265.95","1,283.74","1,264.73","1,265.95"
08/10/2006,"1,271.81","1,272.55","1,261.30","1,271.81"
08/11/2006,"1,266.74","1,271.64","1,262.08","1,266.74"
08/14/2006,"1,268.21","1,278.90","1,266.67","1,268.21"
08/15/2006,"1,285.58","1,286.23","1,268.19","1,285.58"
08/16/2006,"1,295.43","1,296.21","1,285.27","1,295.43"
08/17/2006,"1,297.48","1,300.78","1,292.71","1,297.48"
08/18/2006,"1,302.30","1,302.30","1,293.57","1,302.30"
08/21/2006,"1,297.52","1,302.30","1,295.51","1,297.52"
08/22/2006,"1,298.82","1,302.49","1,294.44","1,298.82"
08/23/2006,"1,292.99","1,301.50","1,289.49","1,292.99"
08/24/2006,"1,296.06","1,297.23","1,291.40","1,296.06"
08/25/2006,"1,295.09","1,298.88","1,292.39","1,295.09"
08/28/2006,"1,301.78","1,305.02","1,293.97","1,301.78"
08/29/2006,"1,304.28","1,305.02","1,295.29","1,304.28"
08/30/2006,"1,304.27","1,306.74","1,302.15","1,304.27"
08/31/2006,"1,303.82","1,306.11","1,302.45","1,303.82"
09/01/2006,"1,311.01","1,312.03","1,303.80","1,311.01"
09/05/2006,"1,313.25","1,314.67","1,308.82","1,313.25"
09/06/2006,"1,300.26","1,313.04","1,299.28","1,300.26"
09/07/2006,"1,294.02","1,301.25","1,292.13","1,294.02"
09/08/2006,"1,298.92","1,300.14","1,294.02","1,298.92"
09/11/2006,"1,299.54","1,302.36","1,290.93","1,299.54"
09/12/2006,"1,313.11","1,314.28","1,299.53","1,313.11"
09/13/2006,"1,318.07","1,319.92","1,311.12","1,318.07"
09/14/2006,"1,316.28","1,318.00","1,313.25","1,316.28"
09/15/2006,"1,319.87","1,324.65","1,316.28","1,319.87"
09/18/2006,"1,321.18","1,324.87","1,318.16","1,321.18"
09/19/2006,"1,318.31","1,322.04","1,312.17","1,318.31"
09/20/2006,"1,325.18","1,328.53","1,318.28","1,325.18"
09/21/2006,"1,318.03","1,328.19","1,315.45","1,318.03"
09/22/2006,"1,314.78","1,318.03","1,310.94","1,314.78"
09/25/2006,"1,326.37","1,329.35","1,311.58","1,326.37"
09/26/2006,"1,336.34","1,336.60","1,325.30","1,336.34"
09/27/2006,"1,336.59","1,340.08","1,333.54","1,336.59"
09/28/2006,"1,339.15","1,340.28","1,333.75","1,339.15"
09/29/2006,"1,335.85","1,339.88","1,335.64","1,335.85"
10/02/2006,"1,331.32","1,338.54","1,330.28","1,331.32"
10/03/2006,"1,334.11","1,338.31","1,327.10","1,334.11"
10/04/2006,"1,350.22","1,350.22","1,331.48","1,350.22"
10/05/2006,"1,353.22","1,353.79","1,347.75","1,353.22"
10/06/2006,"1,349.58","1,353.22","1,344.21","1,349.58"
10/09/2006,"1,350.66","1,352.69","1,346.55","1,350.66"
10/10/2006,"1,353.42","1,354.23","1,348.60","1,353.42"
10/11/2006,"1,349.95","1,353.97","1,343.57","1,349.95"
10/12/2006,"1,362.83","1,363.76","1,349.94","1,362.83"
10/13/2006,"1,365.62","1,366.63","1,360.50","1,365.62"
10/16/2006,"1,369.05","1,370.20","1,364.48","1,369.05"
10/17/2006,"1,364.05","1,369.05","1,356.87","1,364.05"
10/18/2006,"1,365.96","1,372.87","1,360.95","1,365.96"
10/19/2006,"1,366.96","1,368.09","1,362.06","1,366.96"
10/20/2006,"1,368.60","1,368.66","1,362.10","1,368.60"
10/23/2006,"1,377.02","1,377.40","1,363.94","1,377.02"
10/24/2006,"1,377.38","1,377.78","1,372.42","1,377.38"
10/25/2006,"1,382.22","1,383.61","1,376.00","1,382.22"
10/26/2006,"1,389.08","1,389.45","1,379.47","1,389.08"
10/27/2006,"1,377.34","1,388.89","1,375.85","1,377.34"
10/30/2006,"1,377.93","1,381.22","1,373.46","1,377.93"
10/31/2006,"1,377.94","1,381.21","1,372.19","1,377.94"
11/01/2006,"1,367.81","1,381.95","1,366.26","1,367.81"
11/02/2006,"1,367.34","1,368.39","1,362.21","1,367.34"
11/03/2006,"1,364.30","1,371.68","1,360.98","1,364.30"
11/06/2006,"1,379.78","1,381.40","1,364.27","1,379.78"
11/07/2006,"1,382.84","1,388.19","1,379.19","1,382.84"
11/08/2006,"1,385.72","1,388.61","1,376.29","1,385.72"
11/09/2006,"1,378.33","1,388.92","1,377.31","1,378.33"
11/10/2006,"1,380.90","1,381.04","1,375.60","1,380.90"
11/13/2006,"1,384.42","1,387.61","1,378.80","1,384.42"
11/14/2006,"1,393.22","1,394.49","1,379.07","1,393.22"
11/15/2006,"1,396.57","1,401.35","1,392.13","1,396.57"
11/16/2006,"1,399.76","1,403.76","1,396.53","1,399.76"
11/17/2006,"1,401.20","1,401.21","1,394.55","1,401.20"
11/20/2006,"1,400.50","1,404.37","1,397.85","1,400.50"
11/21/2006,"1,402.81","1,403.49","1,399.99","1,402.81"
11/22/2006,"1,406.09","1,407.89","1,402.26","1,406.09"
11/24/2006,"1,400.95","1,405.94","1,399.25","1,400.95"
11/27/2006,"1,381.90","1,400.95","1,381.44","1,381.90"
11/28/2006,"1,386.72","1,387.91","1,377.83","1,386.72"
11/29/2006,"1,399.48","1,401.14","1,386.11","1,399.48"
11/30/2006,"1,400.63","1,406.30","1,393.83","1,400.63"
12/01/2006,"1,396.71","1,402.46","1,385.93","1,396.71"
12/04/2006,"1,409.12","1,411.23","1,396.67","1,409.12"
12/05/2006,"1,414.76","1,415.27","1,408.78","1,414.76"
12/06/2006,"1,412.90","1,415.93","1,411.05","1,412.90"
12/07/2006,"1,407.29","1,418.27","1,406.80","1,407.29"
